filename_fastq	filename_fast5	parent_read_id	read_id	run_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	pore_type	experiment_id	sample_id	end_reason
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	51bce72a-0001-402f-928d-034ba70495b8	51bce72a-0001-402f-928d-034ba70495b8	8dac5155923d1ba769fdc746f0547a7ff4270a5a	149	1	4961.341000	0.719750	575	FALSE	4961.377250	546	0.683500	347	7.368060	3.074701	82.266624	9.296655	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	78f7af4e-29de-42a6-ac4c-4565014cabc3	78f7af4e-29de-42a6-ac4c-4565014cabc3	8dac5155923d1ba769fdc746f0547a7ff4270a5a	149	1	4963.387250	0.754500	603	TRUE	4963.478500	530	0.663250	364	10.128278	3.267818	84.196121	9.121246	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	31e73159-6bb4-430d-b8da-7887dc648f79	31e73159-6bb4-430d-b8da-7887dc648f79	8dac5155923d1ba769fdc746f0547a7ff4270a5a	214	1	4966.491000	0.968000	774	TRUE	4966.531000	742	0.928000	269	9.908243	2.603743	87.879700	9.296655	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	93f39354-349a-463c-9ca2-ce04c072e578	93f39354-349a-463c-9ca2-ce04c072e578	8dac5155923d1ba769fdc746f0547a7ff4270a5a	349	2	4986.382250	1.712000	1369	TRUE	4986.436000	1326	1.658250	382	8.248947	2.433579	74.373238	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	bca9b313-58d8-4d46-9425-b6f8a2420be1	bca9b313-58d8-4d46-9425-b6f8a2420be1	8dac5155923d1ba769fdc746f0547a7ff4270a5a	221	2	4989.556500	1.480500	1184	TRUE	4989.627750	1127	1.409250	590	10.728383	3.024329	85.950211	9.647472	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	f51d39b7-cd49-46a8-ae9d-df6c333ff15d	f51d39b7-cd49-46a8-ae9d-df6c333ff15d	8dac5155923d1ba769fdc746f0547a7ff4270a5a	342	3	4992.634500	0.708250	566	TRUE	4992.659500	546	0.683250	305	8.243313	2.981983	85.950211	7.893386	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	2972fc00-cbea-4db3-a72b-4e4fa9cd325b	2972fc00-cbea-4db3-a72b-4e4fa9cd325b	8dac5155923d1ba769fdc746f0547a7ff4270a5a	243	2	4994.080250	0.940500	752	TRUE	4994.111500	727	0.909250	348	9.245847	2.893846	83.494484	9.822881	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	5cc7a8ca-a1a0-4ed7-91f0-d88ddc896a02	5cc7a8ca-a1a0-4ed7-91f0-d88ddc896a02	8dac5155923d1ba769fdc746f0547a7ff4270a5a	324	1	4996.459250	0.731750	585	TRUE	4996.516750	539	0.674250	317	11.236867	3.120910	92.966553	8.945838	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	800b84c5-94ca-40c7-ab7f-a9aff8145e78	800b84c5-94ca-40c7-ab7f-a9aff8145e78	8dac5155923d1ba769fdc746f0547a7ff4270a5a	488	1	5020.802750	0.901000	720	TRUE	5020.929000	619	0.774750	324	8.567039	2.922153	82.266624	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	76909bf6-3c91-41f9-a833-5bab0c04c47e	76909bf6-3c91-41f9-a833-5bab0c04c47e	8dac5155923d1ba769fdc746f0547a7ff4270a5a	464	1	5032.353250	1.548000	1238	TRUE	5032.418250	1186	1.483000	530	11.405003	2.878472	79.810905	9.647472	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	7d50f223-0b8d-46f4-a16b-d5db28823f27	7d50f223-0b8d-46f4-a16b-d5db28823f27	8dac5155923d1ba769fdc746f0547a7ff4270a5a	31	4	5040.945500	0.618750	495	TRUE	5041.008000	445	0.556250	220	8.615722	2.849251	86.651840	8.419612	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	3e07d0f6-ebc1-495e-b935-c354aa0467ba	3e07d0f6-ebc1-495e-b935-c354aa0467ba	8dac5155923d1ba769fdc746f0547a7ff4270a5a	274	4	5055.804000	0.958500	766	TRUE	5055.922750	671	0.839750	391	8.976793	3.061489	94.720634	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	1fd37485-7616-4bef-aaf7-c2fde7ce3f97	1fd37485-7616-4bef-aaf7-c2fde7ce3f97	8dac5155923d1ba769fdc746f0547a7ff4270a5a	297	1	5057.098000	2.975000	2380	TRUE	5057.098000	2380	2.975000	1233	11.100262	3.033221	89.809196	9.472064	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	a2572665-c63c-4c33-91fd-a3fa23a6e4e2	a2572665-c63c-4c33-91fd-a3fa23a6e4e2	8dac5155923d1ba769fdc746f0547a7ff4270a5a	213	2	5061.145500	0.892750	714	TRUE	5061.194250	675	0.844000	374	10.544060	3.035106	87.528885	8.945838	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	102dc559-f4a5-46dd-bb30-f04b22f773a6	102dc559-f4a5-46dd-bb30-f04b22f773a6	8dac5155923d1ba769fdc746f0547a7ff4270a5a	476	3	5066.855000	0.558500	446	TRUE	5066.873750	431	0.539750	215	11.223759	2.966447	89.107559	10.173698	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	a7c788ec-bf9f-4ac5-8a48-104309a26546	a7c788ec-bf9f-4ac5-8a48-104309a26546	8dac5155923d1ba769fdc746f0547a7ff4270a5a	78	4	5070.742250	1.174500	939	TRUE	5071.126000	632	0.790750	395	11.849463	3.171508	82.792854	8.770430	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	c0e249af-9a30-4a6b-b7d3-5b8d3f9c93e7	c0e249af-9a30-4a6b-b7d3-5b8d3f9c93e7	8dac5155923d1ba769fdc746f0547a7ff4270a5a	20	1	5070.388500	0.769000	615	TRUE	5070.412250	596	0.745250	383	10.984084	3.162287	87.879700	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	5063b8ce-de8e-41de-9c14-9ff1a901f25d	5063b8ce-de8e-41de-9c14-9ff1a901f25d	8dac5155923d1ba769fdc746f0547a7ff4270a5a	357	2	5079.177000	1.157000	925	FALSE	5079.327000	805	1.007000	465	7.642892	2.910291	80.512543	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	5f1f0fd8-a611-403c-b933-265daccb11e4	5f1f0fd8-a611-403c-b933-265daccb11e4	8dac5155923d1ba769fdc746f0547a7ff4270a5a	460	4	5085.347000	0.794750	635	TRUE	5085.372000	615	0.769750	393	10.588489	3.147026	96.825539	8.770430	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	2537b58f-4839-4603-8d87-9a734e3a9ce0	2537b58f-4839-4603-8d87-9a734e3a9ce0	8dac5155923d1ba769fdc746f0547a7ff4270a5a	252	2	5090.627000	1.428500	1142	TRUE	5090.652000	1122	1.403500	386	8.208515	2.582020	82.617447	9.647472	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	1d60165f-5f47-408c-b009-1e9282063f14	1d60165f-5f47-408c-b009-1e9282063f14	8dac5155923d1ba769fdc746f0547a7ff4270a5a	497	3	5094.903250	2.657750	2126	TRUE	5094.944500	2093	2.616500	1211	10.022618	3.132314	98.755035	9.822881	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	d5326cc6-48f9-4e09-951e-509fe76895e4	d5326cc6-48f9-4e09-951e-509fe76895e4	8dac5155923d1ba769fdc746f0547a7ff4270a5a	7	1	5097.809250	1.958500	1566	TRUE	5098.551750	972	1.216000	499	9.410954	2.926193	84.371529	8.595020	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	e989d87c-a50e-4442-8b99-53b8bc92d06b	e989d87c-a50e-4442-8b99-53b8bc92d06b	8dac5155923d1ba769fdc746f0547a7ff4270a5a	399	3	5128.917250	0.810000	648	TRUE	5129.224750	402	0.502500	216	11.212224	3.006873	83.494484	9.121246	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	63c1e906-3616-4868-a472-aebc59cec8cd	63c1e906-3616-4868-a472-aebc59cec8cd	8dac5155923d1ba769fdc746f0547a7ff4270a5a	12	3	5150.451500	1.168750	935	FALSE	5150.496500	899	1.123750	331	7.407948	2.585827	90.861649	9.472064	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	845bde2b-9c17-4cf6-adc8-e9664b251ed4	845bde2b-9c17-4cf6-adc8-e9664b251ed4	8dac5155923d1ba769fdc746f0547a7ff4270a5a	124	1	5168.275750	1.324750	1059	TRUE	5168.322000	1022	1.278500	509	11.100968	2.951240	78.933861	10.524515	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	6face4c7-c09e-477d-9475-ca5f800ddef5	6face4c7-c09e-477d-9475-ca5f800ddef5	8dac5155923d1ba769fdc746f0547a7ff4270a5a	316	1	5172.777000	2.437500	1950	TRUE	5172.908250	1845	2.306250	1144	13.531211	3.260393	86.827248	9.296655	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	40beadfd-7586-41d6-b853-3a0c81e88231	40beadfd-7586-41d6-b853-3a0c81e88231	8dac5155923d1ba769fdc746f0547a7ff4270a5a	270	4	5171.614250	3.549500	2839	FALSE	5171.619250	2835	3.544500	1014	4.460838	2.461071	63.673317	8.419612	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	8039bfae-6c69-4f96-9dc7-a475c6e5c0aa	8039bfae-6c69-4f96-9dc7-a475c6e5c0aa	8dac5155923d1ba769fdc746f0547a7ff4270a5a	103	2	5180.277000	0.841250	673	TRUE	5180.584500	427	0.533750	224	8.874604	2.927896	81.564995	8.595020	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	cac0f534-d683-4ff6-bc82-c9833ae2e0c6	cac0f534-d683-4ff6-bc82-c9833ae2e0c6	8dac5155923d1ba769fdc746f0547a7ff4270a5a	274	4	5182.637750	0.931500	745	TRUE	5182.821500	598	0.747750	215	8.702694	2.631655	92.966553	10.699924	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	ca79f0f9-b119-4d99-b882-6329c272941d	ca79f0f9-b119-4d99-b882-6329c272941d	8dac5155923d1ba769fdc746f0547a7ff4270a5a	278	1	5190.922750	1.611750	1289	TRUE	5190.967750	1253	1.566750	467	10.333136	2.718332	87.002663	10.524515	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	ba6ba9a1-ce14-4ea4-831e-480b37fa7f52	ba6ba9a1-ce14-4ea4-831e-480b37fa7f52	8dac5155923d1ba769fdc746f0547a7ff4270a5a	254	1	5193.447750	1.266500	1013	TRUE	5193.481500	986	1.232750	530	11.620116	3.079918	78.407639	8.770430	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	15d901a0-6009-4230-afb5-661b61779bee	15d901a0-6009-4230-afb5-661b61779bee	8dac5155923d1ba769fdc746f0547a7ff4270a5a	461	1	5221.626750	0.790250	632	TRUE	5221.676750	592	0.740250	308	9.036984	2.937475	89.809196	10.699924	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	4e5e5f9a-593b-4c13-9bde-0a2d8a25c034	4e5e5f9a-593b-4c13-9bde-0a2d8a25c034	8dac5155923d1ba769fdc746f0547a7ff4270a5a	299	4	5229.713250	0.560750	448	TRUE	5229.753250	416	0.520750	212	10.472781	2.914769	81.389587	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	3209e786-5579-4034-898f-103d750437f8	3209e786-5579-4034-898f-103d750437f8	8dac5155923d1ba769fdc746f0547a7ff4270a5a	444	4	5240.668750	1.123250	898	TRUE	5240.757500	827	1.034500	366	8.490080	2.672454	90.160011	7.542569	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	47845297-2f2e-44b0-8f0b-142fa2c615ba	47845297-2f2e-44b0-8f0b-142fa2c615ba	8dac5155923d1ba769fdc746f0547a7ff4270a5a	134	1	5254.578500	0.736750	589	TRUE	5254.608500	565	0.706750	317	14.557100	3.171100	81.564995	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	a9cab71c-0a3d-4880-8fa9-52082ac3706b	a9cab71c-0a3d-4880-8fa9-52082ac3706b	8dac5155923d1ba769fdc746f0547a7ff4270a5a	74	3	5259.028250	0.636000	508	TRUE	5259.047000	493	0.617250	217	13.458735	2.862201	103.140251	9.822881	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	cbd0f301-321a-434a-a1f2-cdcb095c7849	cbd0f301-321a-434a-a1f2-cdcb095c7849	8dac5155923d1ba769fdc746f0547a7ff4270a5a	472	2	5262.422500	1.170000	936	TRUE	5262.456250	909	1.136250	493	11.813500	3.061998	76.828964	9.822881	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	32a9b7a4-8aaf-41aa-96b1-73d3f2cce72e	32a9b7a4-8aaf-41aa-96b1-73d3f2cce72e	8dac5155923d1ba769fdc746f0547a7ff4270a5a	5	2	5270.957500	0.853000	682	TRUE	5270.977500	666	0.833000	337	11.866763	2.991064	95.071457	8.595020	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	0b23677c-758b-4ad1-b880-e9908c9950be	0b23677c-758b-4ad1-b880-e9908c9950be	8dac5155923d1ba769fdc746f0547a7ff4270a5a	119	2	5275.923000	1.175750	940	FALSE	5276.083000	812	1.015750	537	4.806385	2.909527	81.214172	6.665526	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	f03809f1-ae2a-43f5-bb59-7ec7527b24ed	f03809f1-ae2a-43f5-bb59-7ec7527b24ed	8dac5155923d1ba769fdc746f0547a7ff4270a5a	28	1	5280.869250	0.611750	489	TRUE	5280.951750	423	0.529250	213	9.716307	2.903652	89.282974	10.875333	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	587bb487-83a3-4ea3-9c39-22356d816803	587bb487-83a3-4ea3-9c39-22356d816803	8dac5155923d1ba769fdc746f0547a7ff4270a5a	261	2	5286.632500	0.603500	482	TRUE	5286.663750	457	0.572250	213	9.422027	2.841838	82.091217	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	040245dc-fb07-4737-932f-f4616f20934e	040245dc-fb07-4737-932f-f4616f20934e	8dac5155923d1ba769fdc746f0547a7ff4270a5a	253	2	5287.831000	1.389250	1111	TRUE	5287.884750	1068	1.335500	560	8.247227	2.865629	81.740402	9.647472	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	9775f595-1aa3-4c71-997d-c47e6e41bf49	9775f595-1aa3-4c71-997d-c47e6e41bf49	8dac5155923d1ba769fdc746f0547a7ff4270a5a	474	3	5297.949750	0.913750	731	TRUE	5297.998500	692	0.865000	382	11.040957	3.044292	95.071457	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	ad4f15b4-3f52-4bf4-8ddb-a2532cae9d0f	ad4f15b4-3f52-4bf4-8ddb-a2532cae9d0f	8dac5155923d1ba769fdc746f0547a7ff4270a5a	144	2	5312.131500	0.611000	488	TRUE	5312.144000	478	0.598500	220	11.929670	2.883407	76.828964	9.822881	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	5d37de11-75b5-46d8-9534-24da05e0a656	5d37de11-75b5-46d8-9534-24da05e0a656	8dac5155923d1ba769fdc746f0547a7ff4270a5a	415	1	5314.978000	0.701500	561	TRUE	5315.044250	508	0.635250	179	9.385830	2.615144	82.442039	8.770430	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	98826be9-1c13-457b-b2f1-b20bbcb93d52	98826be9-1c13-457b-b2f1-b20bbcb93d52	8dac5155923d1ba769fdc746f0547a7ff4270a5a	366	2	5323.804750	0.683000	546	FALSE	5323.828500	527	0.659250	325	6.302251	2.964807	83.494484	9.296655	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	a17169b3-5656-4984-9cb1-77f7fd2fb2d4	a17169b3-5656-4984-9cb1-77f7fd2fb2d4	8dac5155923d1ba769fdc746f0547a7ff4270a5a	221	2	5339.694500	1.398250	1118	FALSE	5339.709500	1106	1.383250	347	5.183609	2.396377	83.845306	8.945838	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	f4391a30-a348-4665-a945-75e4fddb9b48	f4391a30-a348-4665-a945-75e4fddb9b48	8dac5155923d1ba769fdc746f0547a7ff4270a5a	469	2	5364.676500	1.102000	881	TRUE	5364.772750	804	1.005750	272	10.933103	2.666624	84.546936	10.875333	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	68df3a9a-7d40-42ca-b90a-361ee44819eb	68df3a9a-7d40-42ca-b90a-361ee44819eb	8dac5155923d1ba769fdc746f0547a7ff4270a5a	78	4	5386.617000	0.801250	641	TRUE	5386.638250	624	0.780000	326	9.458223	2.937565	82.968262	9.296655	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	c7587ffe-24a3-4dfc-95b0-621f018c0b3e	c7587ffe-24a3-4dfc-95b0-621f018c0b3e	8dac5155923d1ba769fdc746f0547a7ff4270a5a	132	1	5396.390750	1.304250	1043	TRUE	5396.423250	1017	1.271750	419	11.769149	2.787303	92.966553	10.173698	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	b6c5df06-75c9-4f30-9bd0-d43a2e6418a7	b6c5df06-75c9-4f30-9bd0-d43a2e6418a7	8dac5155923d1ba769fdc746f0547a7ff4270a5a	328	3	5407.125500	0.756000	604	TRUE	5407.158000	578	0.723500	207	9.114151	2.613246	78.583046	9.647472	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	1c306868-7bf0-4128-8c37-7b8962de4035	1c306868-7bf0-4128-8c37-7b8962de4035	8dac5155923d1ba769fdc746f0547a7ff4270a5a	59	2	5400.749250	7.398500	5918	TRUE	5400.840500	5845	7.307250	1578	9.107059	2.529717	92.966553	11.050741	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	a934fe5b-c3f0-40a3-ab71-196dfd9191a8	a934fe5b-c3f0-40a3-ab71-196dfd9191a8	8dac5155923d1ba769fdc746f0547a7ff4270a5a	204	1	5408.897500	1.810000	1448	TRUE	5409.088750	1295	1.618750	421	9.626624	2.552615	84.196121	10.349107	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	43724b5d-600f-4383-be2e-591e639d105e	43724b5d-600f-4383-be2e-591e639d105e	8dac5155923d1ba769fdc746f0547a7ff4270a5a	486	3	5416.717500	1.010750	808	TRUE	5416.928750	639	0.799500	269	8.211576	2.671301	77.355186	11.576966	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	a7557625-0caa-4783-a88c-8c76b43e4159	a7557625-0caa-4783-a88c-8c76b43e4159	8dac5155923d1ba769fdc746f0547a7ff4270a5a	166	2	5440.497250	3.436250	2749	FALSE	5440.976000	2366	2.957500	298	6.023356	2.168980	73.847015	10.349107	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	43c175be-ac6d-4fe8-8ea7-884793d12b10	43c175be-ac6d-4fe8-8ea7-884793d12b10	8dac5155923d1ba769fdc746f0547a7ff4270a5a	124	1	5443.660000	1.069250	855	TRUE	5443.731250	798	0.998000	396	11.376085	2.926784	81.038765	10.875333	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	4583d5b3-16ea-4f0c-a5b6-3786dea3156b	4583d5b3-16ea-4f0c-a5b6-3786dea3156b	8dac5155923d1ba769fdc746f0547a7ff4270a5a	342	3	5464.158250	0.973500	778	FALSE	5464.202000	743	0.929750	466	7.739272	3.006405	86.125618	10.173698	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	c496fd5f-8d53-416d-93c8-3779ee485c94	c496fd5f-8d53-416d-93c8-3779ee485c94	8dac5155923d1ba769fdc746f0547a7ff4270a5a	252	2	5491.990000	0.800000	640	TRUE	5492.077500	570	0.712500	222	12.031066	2.731482	81.915810	9.822881	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	fbab433b-2258-4b08-8e1d-fcd6b20d0994	fbab433b-2258-4b08-8e1d-fcd6b20d0994	8dac5155923d1ba769fdc746f0547a7ff4270a5a	175	4	5497.589500	0.866500	693	TRUE	5497.612000	675	0.844000	377	11.260911	3.025017	79.284683	8.945838	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	3ca8d264-fac8-4e26-931d-ce4b3d94d70d	3ca8d264-fac8-4e26-931d-ce4b3d94d70d	8dac5155923d1ba769fdc746f0547a7ff4270a5a	179	2	5503.450500	0.810250	648	TRUE	5503.661750	479	0.599000	255	9.832925	2.964822	81.214172	9.647472	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	cd383d72-2067-4e29-8556-22bd38ece481	cd383d72-2067-4e29-8556-22bd38ece481	8dac5155923d1ba769fdc746f0547a7ff4270a5a	484	3	5505.521500	2.553000	2042	TRUE	5505.694000	1904	2.380500	1199	12.011835	3.223529	81.214172	9.822881	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	1e8141db-842d-4c03-af38-9a12ab2c78f9	1e8141db-842d-4c03-af38-9a12ab2c78f9	8dac5155923d1ba769fdc746f0547a7ff4270a5a	474	3	5518.398250	1.833750	1467	TRUE	5518.648250	1267	1.583750	673	8.552001	2.971237	92.089508	10.524515	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_fail_8dac5155_0.fastq.gz	FAT93959_fail_8dac5155_0.fast5	53660777-ce05-4deb-a85e-a1369199e79f	53660777-ce05-4deb-a85e-a1369199e79f	8dac5155923d1ba769fdc746f0547a7ff4270a5a	55	3	5544.822000	0.876250	701	FALSE	5544.903250	636	0.795000	357	6.382576	2.836864	82.617447	8.068795	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	a11d9a74-6fb5-4a28-b15e-5f0f9344f32e	a11d9a74-6fb5-4a28-b15e-5f0f9344f32e	8dac5155923d1ba769fdc746f0547a7ff4270a5a	214	1	5616.746250	0.685000	548	TRUE	5616.831250	480	0.600000	341	8.891117	3.289426	89.458382	9.121246	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	df822465-5345-4dbf-9886-cd6c40192f49	df822465-5345-4dbf-9886-cd6c40192f49	8dac5155923d1ba769fdc746f0547a7ff4270a5a	155	1	5618.036000	0.712500	570	TRUE	5618.116000	506	0.632500	319	11.492422	3.230201	102.789429	9.296655	not_set	ASFV_chronic	no_sample	signal_positive
FAT93959_pass_8dac5155_0.fastq.gz	FAT93959_pass_8dac5155_0.fast5	0d2ea992-eb73-4b8b-991a-71e0b16af6e6	0d2ea992-eb73-4b8b-991a-71e0b16af6e6	8dac5155923d1ba769fdc746f0547a7ff4270a5a	137	1	5618.245750	2.058250	1646	TRUE	5618.337000	1573	1.967000	557	10.534385	2.675069	117.523750	9.998289	not_set	ASFV_chronic	no_sample	signal_positive
